Source;Target;Type;Weight
9;15;Undirected;0.0
9;16;Undirected;0.0
9;17;Undirected;0.0
9;18;Undirected;0.0
9;19;Undirected;0.0
9;20;Undirected;0.0
9;21;Undirected;0.0
9;22;Undirected;0.0
9;23;Undirected;0.0
9;24;Undirected;0.0
9;25;Undirected;0.0
9;26;Undirected;0.0
9;27;Undirected;0.0
9;28;Undirected;0.0
9;29;Undirected;0.0
9;30;Undirected;0.0
9;31;Undirected;0.0
9;32;Undirected;0.0
9;33;Undirected;0.0
9;34;Undirected;0.0
9;35;Undirected;0.0
9;36;Undirected;0.0
9;37;Undirected;0.0
9;38;Undirected;0.0
9;39;Undirected;0.0
9;40;Undirected;0.0
9;41;Undirected;0.0
9;42;Undirected;0.0
9;43;Undirected;0.0
9;44;Undirected;0.0
9;45;Undirected;0.0
9;46;Undirected;0.0
9;47;Undirected;0.0
9;48;Undirected;0.0
9;49;Undirected;0.0
9;50;Undirected;0.0
9;51;Undirected;0.0
9;52;Undirected;0.0
9;53;Undirected;0.0
9;54;Undirected;0.0
9;55;Undirected;0.0
9;56;Undirected;0.0
9;57;Undirected;0.0
9;58;Undirected;0.0
9;59;Undirected;0.0
9;60;Undirected;0.0
9;61;Undirected;0.0
9;62;Undirected;0.0
9;63;Undirected;0.0
9;64;Undirected;0.0
9;65;Undirected;0.0
9;66;Undirected;0.0
9;67;Undirected;0.0
9;68;Undirected;0.0
9;69;Undirected;0.0
9;70;Undirected;0.0
9;71;Undirected;0.0
9;72;Undirected;0.0
9;73;Undirected;0.0
9;74;Undirected;0.0
9;75;Undirected;0.0
9;76;Undirected;0.0
10;10;Undirected;2.718281828459045
10;11;Undirected;0.0
10;12;Undirected;0.0
10;13;Undirected;0.0
10;14;Undirected;0.0
10;15;Undirected;0.0
10;16;Undirected;0.0
10;17;Undirected;0.0
10;18;Undirected;0.0
10;19;Undirected;0.0
10;20;Undirected;0.0
10;21;Undirected;0.0
10;22;Undirected;0.0
10;23;Undirected;0.0
10;24;Undirected;0.0
10;25;Undirected;0.0
10;26;Undirected;0.0
10;27;Undirected;0.0
10;28;Undirected;0.0
10;29;Undirected;0.0
10;30;Undirected;0.0
10;31;Undirected;0.0
10;32;Undirected;0.0
10;33;Undirected;0.0
10;34;Undirected;0.0
10;35;Undirected;0.0
10;36;Undirected;0.0
10;37;Undirected;0.0
10;38;Undirected;0.0
10;39;Undirected;0.0
10;40;Undirected;0.0
10;41;Undirected;0.0
10;42;Undirected;0.0
10;43;Undirected;0.0
10;44;Undirected;0.0
10;45;Undirected;0.0
10;46;Undirected;0.0
10;47;Undirected;0.0
10;48;Undirected;0.0
10;49;Undirected;0.0
10;50;Undirected;0.0
10;51;Undirected;0.0
10;52;Undirected;0.0
10;53;Undirected;0.0
10;54;Undirected;0.0
10;55;Undirected;0.0
10;56;Undirected;0.0
10;57;Undirected;0.0
10;58;Undirected;0.0
10;59;Undirected;0.0
10;60;Undirected;0.0
10;61;Undirected;0.0
10;62;Undirected;0.0
10;63;Undirected;0.0
10;64;Undirected;0.0
10;65;Undirected;0.0
10;66;Undirected;0.0
10;67;Undirected;0.0
10;68;Undirected;0.0
10;69;Undirected;0.0
10;70;Undirected;0.0
10;71;Undirected;0.0
10;72;Undirected;0.0
10;73;Undirected;0.0
10;74;Undirected;0.0
10;75;Undirected;0.0
10;76;Undirected;0.0
11;11;Undirected;2.718281828459045
11;12;Undirected;0.007448573924483066
11;13;Undirected;0.7964331389796965
11;14;Undirected;0.0
11;15;Undirected;0.0
11;16;Undirected;0.0
11;17;Undirected;0.0
11;18;Undirected;0.0
11;19;Undirected;0.0
11;20;Undirected;0.0
11;21;Undirected;0.0
11;22;Undirected;0.0
11;23;Undirected;0.0
11;24;Undirected;0.0
11;25;Undirected;0.0
11;26;Undirected;0.0
11;27;Undirected;0.0
11;28;Undirected;0.0
11;29;Undirected;0.0
11;30;Undirected;0.0
11;31;Undirected;0.0
11;32;Undirected;0.0
11;33;Undirected;0.0
11;34;Undirected;0.0
11;35;Undirected;0.0
11;36;Undirected;0.0
11;37;Undirected;0.0
11;38;Undirected;0.0
11;39;Undirected;0.0
11;40;Undirected;0.0
11;41;Undirected;0.0
11;42;Undirected;0.0
11;43;Undirected;0.0
11;44;Undirected;0.0
11;45;Undirected;0.0
11;46;Undirected;0.0
11;47;Undirected;0.0
11;48;Undirected;0.0
11;49;Undirected;0.0
11;50;Undirected;0.0
11;51;Undirected;0.0
11;52;Undirected;0.0
11;53;Undirected;0.0
11;54;Undirected;0.0
11;55;Undirected;0.0
11;56;Undirected;0.0
11;57;Undirected;0.0
11;58;Undirected;0.0
11;59;Undirected;0.0
11;60;Undirected;0.0
11;61;Undirected;0.0
11;62;Undirected;0.0
11;63;Undirected;0.0
11;64;Undirected;0.0
11;65;Undirected;0.0
11;66;Undirected;0.0
11;67;Undirected;0.0
11;68;Undirected;0.0
11;69;Undirected;0.0
11;70;Undirected;0.0
11;71;Undirected;0.0
11;72;Undirected;0.0
11;73;Undirected;0.0
11;74;Undirected;0.0
11;75;Undirected;0.0
11;76;Undirected;0.0
12;12;Undirected;2.718281828459045
12;13;Undirected;0.843705349503246
12;14;Undirected;0.0
12;15;Undirected;0.0
12;16;Undirected;0.0
12;17;Undirected;0.0
12;18;Undirected;0.0
12;19;Undirected;0.0
12;20;Undirected;0.0
12;21;Undirected;0.0
12;22;Undirected;0.0
12;23;Undirected;0.0
12;24;Undirected;0.0
12;25;Undirected;0.0
12;26;Undirected;0.0
12;27;Undirected;0.0
12;28;Undirected;0.0
12;29;Undirected;0.0
12;30;Undirected;0.0
12;31;Undirected;0.0
12;32;Undirected;0.0
12;33;Undirected;0.0
12;34;Undirected;0.0
12;35;Undirected;0.0
12;36;Undirected;0.0
12;37;Undirected;0.0
12;38;Undirected;0.0
12;39;Undirected;0.0
12;40;Undirected;0.0
12;41;Undirected;0.0
12;42;Undirected;0.0
12;43;Undirected;0.0
12;44;Undirected;0.0
12;45;Undirected;0.0
12;46;Undirected;0.0
12;47;Undirected;0.0
12;48;Undirected;0.0
12;49;Undirected;0.0
12;50;Undirected;0.0
12;51;Undirected;0.0
12;52;Undirected;0.0
12;53;Undirected;0.0
12;54;Undirected;0.0
12;55;Undirected;0.0
12;56;Undirected;0.0
12;57;Undirected;0.0
12;58;Undirected;0.0
12;59;Undirected;0.0
12;60;Undirected;0.0
12;61;Undirected;0.0
12;62;Undirected;0.0
12;63;Undirected;0.0
12;64;Undirected;0.0
12;65;Undirected;0.0
12;66;Undirected;0.0
12;67;Undirected;0.0
12;68;Undirected;0.0
12;69;Undirected;0.0
12;70;Undirected;0.0
12;71;Undirected;0.0
12;72;Undirected;0.0
12;73;Undirected;0.0
12;74;Undirected;0.0
12;75;Undirected;0.0
12;76;Undirected;0.0
13;13;Undirected;2.718281828459045
13;14;Undirected;0.9554294718589075
13;15;Undirected;0.8532167686137504
13;16;Undirected;0.6128856206952338
13;17;Undirected;0.0
13;18;Undirected;0.0
13;19;Undirected;0.0
13;20;Undirected;0.0
13;21;Undirected;0.0
13;22;Undirected;0.0
13;23;Undirected;0.0
13;24;Undirected;0.0
13;25;Undirected;0.0
13;26;Undirected;0.0
13;27;Undirected;0.0
13;28;Undirected;0.0
13;29;Undirected;0.0
13;30;Undirected;0.0
13;31;Undirected;0.0
13;32;Undirected;0.0
13;33;Undirected;0.0
13;34;Undirected;0.0
13;35;Undirected;0.0
13;36;Undirected;0.0
13;37;Undirected;0.0
13;38;Undirected;0.0
13;39;Undirected;0.0
13;40;Undirected;0.0
13;41;Undirected;0.0
13;42;Undirected;0.0
13;43;Undirected;0.0
13;44;Undirected;0.0
13;45;Undirected;0.0
13;46;Undirected;0.0
13;47;Undirected;0.0
13;48;Undirected;0.0
13;49;Undirected;0.0
13;50;Undirected;0.0
13;51;Undirected;0.0
13;52;Undirected;0.0
13;53;Undirected;0.0
13;54;Undirected;0.0
13;55;Undirected;0.0
13;56;Undirected;0.0
13;57;Undirected;0.0
13;58;Undirected;0.0
13;59;Undirected;0.0
13;60;Undirected;0.0
13;61;Undirected;0.0
13;62;Undirected;0.0
13;63;Undirected;0.0
13;64;Undirected;0.0
13;65;Undirected;0.0
13;66;Undirected;0.0
13;67;Undirected;0.0
13;68;Undirected;0.0
13;69;Undirected;0.0
13;70;Undirected;0.0
13;71;Undirected;0.0
13;72;Undirected;0.0
13;73;Undirected;0.0
13;74;Undirected;0.0
13;75;Undirected;0.0
13;76;Undirected;0.0
14;14;Undirected;2.718281828459045
14;15;Undirected;0.9846109976859833
14;16;Undirected;0.0
14;17;Undirected;0.0
14;18;Undirected;0.0
14;19;Undirected;0.0
14;20;Undirected;0.0
14;21;Undirected;0.0
14;22;Undirected;0.0
14;23;Undirected;0.0
14;24;Undirected;0.0
14;25;Undirected;0.0
14;26;Undirected;0.0
14;27;Undirected;0.0
14;28;Undirected;0.0
14;29;Undirected;0.0
14;30;Undirected;0.0
14;31;Undirected;0.0
14;32;Undirected;0.0
14;33;Undirected;0.0
14;34;Undirected;0.0
14;35;Undirected;0.0
14;36;Undirected;0.0
14;37;Undirected;0.0
14;38;Undirected;0.0
14;39;Undirected;0.0
14;40;Undirected;0.0
14;41;Undirected;0.0
14;42;Undirected;0.0
14;43;Undirected;0.0
14;44;Undirected;0.0
14;45;Undirected;0.0
14;46;Undirected;0.0
14;47;Undirected;0.0
14;48;Undirected;0.0
14;49;Undirected;0.0
14;50;Undirected;0.0
14;51;Undirected;0.0
14;52;Undirected;0.0
14;53;Undirected;0.0
14;54;Undirected;0.0
14;55;Undirected;0.0
14;56;Undirected;0.0
14;57;Undirected;0.0
14;58;Undirected;0.0
14;59;Undirected;0.0
14;60;Undirected;0.0
14;61;Undirected;0.0
14;62;Undirected;0.0
14;63;Undirected;0.0
14;64;Undirected;0.0
14;65;Undirected;0.0
14;66;Undirected;0.0
14;67;Undirected;0.0
14;68;Undirected;0.0
14;69;Undirected;0.0
14;70;Undirected;0.0
14;71;Undirected;0.0
14;72;Undirected;0.0
14;73;Undirected;0.0
14;74;Undirected;0.0
14;75;Undirected;0.0
14;76;Undirected;0.0
15;15;Undirected;2.718281828459045
15;16;Undirected;0.7777773115941565
15;17;Undirected;0.0
15;18;Undirected;0.0
15;19;Undirected;0.0
15;20;Undirected;0.0
15;21;Undirected;0.0
15;22;Undirected;0.0
15;23;Undirected;0.0
15;24;Undirected;0.0
15;25;Undirected;0.0
15;26;Undirected;0.0
15;27;Undirected;0.0
15;28;Undirected;0.0
